exon_id,n_exp,slope_exp,pearson_exp,spearman_exp,n_mean,slope_mean,pearson_mean,spearman_mean,n_prod,slope_prod,pearson_prod,spearman_prod
NF1_e30,390,0.020844150615298766,0.10223035433687373,0.12679592769059791,390,0.02836161602846576,0.15133271904349854,0.11501898570386013,390,0.04074736560240301,0.17580998731048073,0.14092442510859937
NF1_e33,282,0.16318997817971317,0.4540956784163899,0.3670998837616994,282,0.030869778595518423,0.24161924091489304,0.2542589216365798,282,0.04847240934921814,0.28145119046405476,0.2899226670956067
NF1_e50,393,0.014602870872615078,0.08054409348526177,0.054305245358671275,393,0.014053278412945363,0.11856010773555438,0.10610851345518622,393,0.027917752544864276,0.16913311582356083,0.15656803997273722
NF1_e54,288,0.3409598733994129,0.4724899466335343,0.47032964162379104,288,0.23521437310500318,0.5951498744831861,0.6384962788611235,288,0.2848552705345118,0.5785033232705513,0.6389232868663413
NFIB_e11,255,0.6438952393859343,0.6277333243375153,0.6567008742473368,255,0.8265566635514302,0.7249164456762328,0.672654443963474,255,1.4519531911448067,0.7238711146769785,0.6729243896866527
NONO_e3,329,1.0329204388365008,0.8575819262197036,0.8547641267908866,329,0.7365504091690105,0.8722461275632111,0.876363548137476,329,1.2852974048834565,0.8748621602704555,0.8784500971246221
NOTCH2_e12,319,0.08074452417756663,0.19158716005595453,0.2375403817725002,319,0.06617282430664143,0.2960943577604854,0.33166861529273495,319,0.0958836451073952,0.30609061387702463,0.34110703888527905
NPC1L1_e7,319,0.18425553413754392,0.2076609008008516,0.2869728514816348,319,0.1250167979239937,0.48729668197575904,0.5059182706859527,319,0.2443960440555841,0.4875237934439287,0.506626835998865
NRDC_e3,389,1.0447059406502464,0.7979947140844489,0.7634380582144148,389,0.4939114990312289,0.7472459660981106,0.7280011897365245,389,0.9685784396206196,0.748229559314497,0.7280011897365245
NRXN1_e12,69,2.029674003826909,0.8348265521826906,0.857617829740592,69,0.6653660028651764,0.8208604593357453,0.8194373401534528,69,1.2857730487617651,0.8253415602721367,0.8196200219218123
NRXN2_e4,78,0.7769905788789863,0.7682488989662724,0.632848164493734,78,0.23963011295198336,0.6924596045046612,0.7455203024823278,78,0.4647798200133038,0.6936809682101199,0.745115643849821
NUDT13_e7,321,0.7438152694661314,0.5839231852205496,0.5862012199419196,321,0.45098355408444096,0.4683596076856124,0.504237171300865,321,0.8272730872144914,0.4679236080911977,0.508517878911012
OCRL_e15,394,0.012998542758175531,0.06819942999192863,0.09950598204255916,394,0.136388280556392,0.5602241461846478,0.541550555565321,394,0.17926431522550781,0.5635324574962225,0.5518755496395679
ODF2L_e7,321,0.9773428890293168,0.7940840334547361,0.8548832188282982,321,0.8379878118423312,0.8243071948596264,0.852442383966537,321,1.4881011325114584,0.8269890156296497,0.8577683291834955
OSBPL3_e12,297,0.3737227504123823,0.5146105652725262,0.5255084086727559,297,0.26107413622799824,0.36239339899610523,0.3291401868154619,297,0.37778694370203264,0.3658911049120487,0.3287238151645996
OTC_e7,23,0.052532435257878825,0.25718164101516156,0.32411067193675897,23,0.07101298193613112,0.558596663875891,0.4284655431025929,23,0.09647050989807522,0.6192546625740408,0.513466781180616
PAH_e11,386,0.549484476819406,0.6736512293026276,0.6732116590292334,386,0.2295704424018025,0.6872512036787163,0.6696269241054088,386,0.34104948599913015,0.6761345563429189,0.6709308636142366
PAK5_e2,306,0.1307089338296664,0.5743022237508376,0.5807214600266274,306,0.18122805212597343,0.643608221272667,0.7107906941813414,306,0.24383858682090118,0.6212378103997219,0.6990918535727569
PALB2_e12,435,0.2786051903588335,0.5379490970567002,0.5623408335621701,435,0.31670726953327505,0.5515608509101212,0.530151534346678,435,0.6034417037368344,0.551059102864149,0.5301190671006097
PALLD_e20,387,0.013191525380935563,0.10262278538563545,0.0917705557019361,387,0.002912824845531015,0.018699851027786905,0.07581900296583315,387,0.009833061499922012,0.0447196590376148,0.09677092766694331
PALS1_e2,3,-0.09507914918789827,-0.052759425368926804,-0.5,3,0.19839919825724203,0.5519643955475305,0.5,3,0.26535320484596825,0.5250795550357489,0.5
PARP11_e3,307,0.7169665564584936,0.7881641270292871,0.8082560483149824,307,0.8234614698010432,0.8137161297608614,0.8229275577861646,307,1.3711735281385895,0.8026031357178945,0.82322409346148
PAX6_e6,114,1.196633894413142,0.5521505546721961,0.5336019926692452,114,1.2052242058324547,0.8632414099203501,0.8747268680823673,114,1.8931631508792903,0.8480720537259425,0.8748159713591405
PCDH11X_e8,75,0.7383620035827579,0.6951961387497654,0.6125462304409673,75,0.48473958495629477,0.8002319263051618,0.739203413940256,75,0.8130496056995336,0.7999477222702903,0.740616931860353
PCDH15_e31,15,0.42937044534955066,0.37229306962985226,0.39999999999999997,15,1.0634057338254197,0.5955384874761701,0.46071428571428563,15,2.086440773266721,0.5983245313924482,0.46071428571428563
PCIF1_e9,201,0.6257075320027247,0.6048220430961653,0.5942140513573818,201,0.3165856614595419,0.45394887734530237,0.4734390966745025,201,0.5408781625610998,0.4470732172699856,0.4741173888854471
PCLO_e16,65,1.6419241285697619,0.7709477972202176,0.7564248251748251,65,0.7002291581672755,0.8379519337709478,0.8323863636363636,65,1.3595181245605858,0.8390281494456988,0.8323863636363636
PDE2A_e5,30,0.3384030743963475,0.3726994838916491,0.4153503893214683,30,0.09090543010463357,0.5347286175596402,0.5851596431804039,30,0.13828418962000824,0.5337033123439886,0.578484818353251
PDE6B_e14,276,0.18609096483566137,0.2865794934002429,0.216001260256358,276,0.005967386964435211,0.045666685919377295,0.0045717831218092565,276,0.00873167812552259,0.04823685890601289,0.007933025484247586
PDHA1_e2,250,0.4083817914084918,0.448485175103011,0.4767988154172435,250,0.10807644199652541,0.49953719605195773,0.4940101704127178,250,0.21349180863962924,0.4999310675554353,0.49422655586583125
PDZRN4_e3,309,0.05534081192260201,0.411669116738082,0.3202221747251922,309,0.07088337151089737,0.25541072898614664,0.2657410181137103,309,0.09639979499213029,0.26808111923162314,0.267608747336101
PEX3_e4,15,0.9528181655156162,0.8593925368832585,0.7785714285714285,15,0.6594618271500606,0.7087539508779767,0.7607142857142856,15,1.1522044692848283,0.7228864339409371,0.7678571428571428
PFKM_e4,276,0.5866342768120884,0.7803565857044594,0.7854184137524393,276,0.6715922267533344,0.8621492909904264,0.853130558304578,276,1.140415020472727,0.8644463103509553,0.853520963971168
PGAP2_e3,243,0.6468854504631033,0.7837004608774638,0.7943585549149382,243,0.8230463637745069,0.8322065299071416,0.8282733120283634,243,1.4992881814972658,0.8304649665544023,0.8282816751815649
PGAP4_e2,146,1.1348466388236387,0.7435397707734428,0.7675301013178064,146,0.3660035475428356,0.8082642108048763,0.8007966629649802,146,0.7169312586727381,0.8088278856847513,0.8007889508356323
PHEX_e16,136,0.005015682422597342,0.021529194630951196,0.00029578776750625434,136,0.03884893303578307,0.20850923172689595,0.2737368400432699,136,0.06251316670544649,0.22628757484753378,0.28287599100422595
PHF21A_e3,318,1.3289722836334554,0.8507729320331889,0.8345563602093828,318,0.704574606179692,0.7789786269814769,0.7722914930853279,318,1.342582403905255,0.7832005533207155,0.7722914930853279
PHKA2_e9,135,0.53310371286077,0.5369162034972768,0.7238854745878451,135,1.045396067416344,0.8268471789068627,0.822497372203627,135,1.7515260960923256,0.8164829701636426,0.8234289909033143
PHKG2_e4,153,0.6761870025274233,0.777024616937974,0.8075000335062253,153,0.5265421471202099,0.8049526580893871,0.808478094431888,153,0.8818197962484486,0.7979852028755825,0.8088165078759489
PHYHD1_e11,243,0.34966501684286133,0.5643841890923084,0.5498189691707241,243,0.17692989273802925,0.5419528610170047,0.5202064362035187,243,0.3225323443778208,0.5426781323340174,0.5208654530891542
PIWIL4_e6,231,0.46817289079963487,0.6846605161215921,0.6437690190056995,231,0.1074186735682751,0.5822821914037905,0.5370479186897023,231,0.12910509098775586,0.5954680324459316,0.5592818781597605
PKD1L1_e43,240,0.3936844111488692,0.4555597924727617,0.46420076737443355,240,0.26649024103980073,0.4281791937280008,0.4639154741720506,240,0.46819232628116275,0.42253980941258157,0.46444466435603554
PKHD1_e10,107,0.28816729946408254,0.7301271042067365,0.7293575959530076,107,0.9165321619619735,0.8929661342887796,0.8990183976958795,107,1.585081962975047,0.8868419925345891,0.8989008405337096
PKHD1_e66,288,0.012393072715790114,0.03995021335615595,0.07402200608752633,288,0.0071874311321862994,0.04860559580170378,0.029112988970806553,288,0.013323441565567728,0.05789463701858348,0.041519921341646636
PLB1_e42,274,0.8230850402784784,0.8150013130762578,0.7974656000933374,274,0.8928858885875207,0.8060523508430119,0.8006770458784518,274,1.5888648166489228,0.8028808119258459,0.8005201224411929
PLCL1_e5,318,0.2525049291199569,0.5229911634323158,0.5241143712449821,318,0.012500484361783415,0.08153337758839034,-0.06281104889441853,318,0.021680800405529718,0.09074306108650038,-0.06288344388297003
PMS2_e13,291,0.12406168218533525,0.5259047064387999,0.4711480000984949,291,0.06454346951408094,0.4234852715549976,0.41704671219323697,291,0.08461821963386397,0.44224805709375903,0.43588639452306793
PMS2_e4,137,0.7091049800184178,0.740058474788149,0.8061026378180596,137,0.7604195532967578,0.790412370503381,0.7369293056596539,137,1.4144232860933588,0.7878242487229713,0.7369293056596539
PMS2_e9,243,0.021382655500722436,0.09820153634603725,0.10107836633266258,243,0.0231216601532602,0.15979354497557513,0.1834324104423025,243,0.03718345679123754,0.20253949074234662,0.22903635611431017
PNKD_e3,220,0.36067669781706874,0.5399237606662325,0.5484372935308686,220,0.0787988508056112,0.32787158494205676,0.3543065380461199,220,0.11434817741088202,0.3195171969139596,0.3543065380461199
PNKP_e9,135,0.9428353225756461,0.768147132612497,0.7615305823822066,135,0.27082460864487123,0.6548518578327188,0.6808417237856537,135,0.4615429744582319,0.656269268354933,0.6821440373432509
POLE_e11,244,0.6953652602197637,0.6981162970197438,0.6680065590291975,244,0.17568342052001923,0.6378915935009017,0.6573884669599296,244,0.3186746681258699,0.6385796417340132,0.6591219807979468
POMGNT2_e2,303,0.3684545981357723,0.5779751496373018,0.5764717225064823,303,0.26828432028190174,0.6848014411880851,0.6437808860280502,303,0.45211325255993073,0.6810311634957059,0.6432190848782045
POPDC2_e4,237,1.0490466079205871,0.8064188415018064,0.7957174578699587,237,0.7265765992482334,0.8535388047913112,0.8601646643466674,237,1.2859368769260164,0.8578903513820584,0.8599980889145192
POSTN_e18,258,1.256406810078771,0.8772269386448407,0.8616272579819383,258,0.9440037461431524,0.8522078054780684,0.8510558460658487,258,1.5114227250753862,0.8362679825490043,0.8510411720747642
PPIP5K2_e27,286,0.8462807564612791,0.7383725214883436,0.7301430277040033,286,0.6706304330141524,0.7256501310527187,0.704809544658025,286,1.3056919093624932,0.7273194250164963,0.7048429778457768
PPP2R5C_e15,336,0.695072959236831,0.7483959847294231,0.6915011650760499,336,0.2607415035812495,0.6791524585215556,0.6177470580626103,336,0.44882497914145386,0.6728800517532922,0.6178454429839667
PPP3CA_e13,78,1.8760354355158413,0.7710467861508452,0.7809026416621353,78,0.995622566249374,0.7928115652504112,0.7932447299535906,78,1.8421029113755758,0.7951289042304129,0.7932447299535906
PRDM8_e2,282,0.6836025238182506,0.751185862250863,0.786696472048787,282,0.6102309281407517,0.7111657317705117,0.7351449999040489,282,0.8885610059822898,0.68657644035042,0.7365057765473897
PRG4_e6,373,0.8201909045104598,0.8342326128187395,0.8672911191521329,373,0.5576487501301832,0.8399438028833535,0.8411988853200403,373,0.8857078000281179,0.8313470468662593,0.8411219318691586
PRKAR1A_e6,42,0.3628757576477555,0.6972334663625144,0.7486730689666947,42,0.1876058256647456,0.742475084843015,0.8162554198183262,42,0.2618748651383094,0.729207868677578,0.8182002356701716
PROC_e8,193,0.45926380778006737,0.6179415075570935,0.6083595162015764,193,0.19897013862454682,0.684171141264245,0.6992223379111052,193,0.3415027967581481,0.6772085584878939,0.699274084677454
PRPF31_e9,89,0.0037643086325112028,0.008242803219650199,-0.03835546475995915,89,0.001927304427274368,0.023606755386374727,0.014871312513904734,89,-0.0002935125240795207,-0.0029183805785040484,-0.015926860740421156
PRRC2B_e31,232,0.7317662865443975,0.6675235203097315,0.6744090001924606,232,0.23438274098340608,0.6835883398710579,0.6851810475165638,232,0.35103987900261213,0.6689061450896061,0.6860509283983156
PTEN_e4,109,0.1738663700485933,0.45178536882538706,0.4476786210731165,109,0.16014044398208152,0.6218622082821909,0.5860761916768166,109,0.18370778664583173,0.6330736956178529,0.5976608314072975
PTPRF_e14,64,0.4456213439929658,0.2670054247266135,0.21488095238095237,64,0.45295690822295503,0.7549977411305767,0.7312271062271061,64,0.8639018321218949,0.7586914463516367,0.731135531135531
PTPRG_e14,248,0.9022777264666854,0.7770801304392975,0.7684599115660736,248,0.6658760968229328,0.7550043798687734,0.7588323779642534,248,1.2417752389623842,0.7607174315296475,0.7587891070616539
PTPRN2_e10,2,-0.43485025635608987,-1.0,-0.9999999999999999,2,-0.21763728181787417,-1.0,-0.9999999999999999,2,-0.2980517278417416,-1.0,-0.9999999999999999
PTPRR_e5,320,0.12238521247885521,0.451493396732335,0.35680379457118133,320,0.19503636194902743,0.6999781546948001,0.6814375708073241,320,0.27646439797215394,0.7060992383721738,0.6859163952239974
PTS_e3,57,1.3641754423146253,0.7832585566498816,0.7802696396162822,57,0.7465321679336838,0.7381310357748347,0.6960720767435832,57,1.3681573167462957,0.7429804792317893,0.6960720767435832
PYROXD2_e2,47,0.6073954855667929,0.4478906941072245,0.31198866770286143,47,0.4220669106693175,0.6726646546739833,0.7967968550061405,47,0.5830132626134891,0.6529843691816295,0.7952935738051999
R3HCC1L_e3,279,0.9036662176982658,0.8217192768779263,0.8428179115693621,279,0.41193538271252,0.7594066463311828,0.7712797251714881,279,0.6188020704819174,0.7499172803943354,0.7695381806719356
RAD1_e3,306,0.9689490089256607,0.8185978507092954,0.8123109249108678,306,0.8520781201186038,0.8305957256294638,0.8181879957003918,306,1.3656477323083436,0.8185673653535561,0.8177703135671173
RAD50_e22,246,0.2257333732917283,0.6227605221630657,0.5184180409321197,246,0.05502155493574968,0.4779889639167272,0.4154795520532192,246,0.07471157949113523,0.524308524798018,0.4596551132351832
RAD51C_e5,384,0.11649303350487676,0.4188820829991769,0.49925819490391515,384,0.14235628367026115,0.6376868772157386,0.6811127595304427,384,0.1905427761346649,0.6432377527537425,0.6901263703881906
RAD51D_e3,262,0.4203496606513261,0.55849578162101,0.5901990084109253,262,0.08538666641697717,0.38837943066999225,0.399219525149968,262,0.15450035403137188,0.39198540129040604,0.4082760226681679
RAI14_e11,248,1.1579640989349382,0.8068472671819448,0.8452199814013792,248,0.6610954035522246,0.8239733533947178,0.8514856080977953,248,1.2964139093533442,0.829542280884272,0.8515194380761913
RALGPS1_e6,258,0.7614680971273794,0.7329923103980867,0.8268654828720151,258,0.5191090558485704,0.739779783041391,0.817280222158209,258,0.7489603445170328,0.7127616758276958,0.8171640845954476
RANBP17_e9,328,1.21534706550333,0.8059071218065061,0.8234596181326139,328,0.9844281837348071,0.8613655639630587,0.8646579849976299,328,1.7241665789308354,0.8649741316451691,0.8647259982819846
RASAL2_e16,81,1.3049367294184087,0.7375973893669976,0.6831526648599818,81,1.0530868194281884,0.781442536241945,0.835862691960253,81,2.0215574136505032,0.7852219605325123,0.835862691960253
RB1_e24,79,1.1683740918550956,0.8342196223341236,0.8987828627069135,79,0.6127253192184853,0.8137008746237903,0.8058471631549128,79,0.9618931407479893,0.804553723908121,0.8071129936431937
RBM15_e2,276,0.9101337382219256,0.7692002309712662,0.7318529604105268,276,0.6701274573659384,0.7729739548795381,0.789121159800802,276,1.2520466166154718,0.7774750001516177,0.7889641985702258
RBPJ_e2,243,0.5707527895249178,0.5811446044567242,0.5762231054173056,243,0.14771286423710142,0.5596082807801479,0.5935301796993179,243,0.2765442146562089,0.5592092695497373,0.5945044872509964
RELCH_e23,237,1.164679127771025,0.7577655407030531,0.7457437813142851,237,0.7895544176166688,0.730571533410175,0.7219550408046803,237,1.383645481094874,0.7256193652311523,0.7218306399345953
RET_e19,412,0.1881349334243743,0.3750529274757759,0.36274312769644557,412,0.06542693632694345,0.39989581886110737,0.37044726826922364,412,0.11472016915969992,0.3921528824306987,0.40171379302990123
RHBG_e7,354,0.29778322763112275,0.49085724152657195,0.4922499686552695,354,0.006105141451897735,0.10921876428823356,0.08220473251604056,354,0.00961062203920798,0.11062824426352301,0.08220473251604056
RIC8B_e9,319,0.04431655940558492,0.14688538617925795,0.18413784244130346,319,0.0947356216891231,0.43934964398495513,0.4838313263814658,319,0.12586372450033034,0.439441171263889,0.4962936688992816
RIMS1_e22,258,0.6022260618470399,0.6074920704553733,0.6105714152949696,258,0.3902541369556773,0.6951010986783158,0.7317716371815791,258,0.7686497979341591,0.6967214231567951,0.7315919617988169
RIMS2_e3,249,0.7630318769424762,0.570020063714915,0.5894691022153129,249,0.2873464490143749,0.6620893048374392,0.6558369140177697,249,0.33813452169729286,0.654870356129868,0.6557001073230958
RNF32_e2,301,1.2464852080854592,0.8573819613354687,0.860914800755736,301,0.9001819178952677,0.8657508186583889,0.8874795315173349,301,1.7301992596128632,0.8703201617066839,0.8874795315173349
ROBO1_e20,69,1.4377303482664399,0.8424858329423658,0.8549141395688713,69,1.079487680560053,0.8985762289700451,0.8895871392035076,69,1.9996495819862359,0.8997022421044362,0.8895871392035076
RPL15_e3,397,0.06780899368382834,0.17226061932141254,0.1111929976155152,397,0.049169485811716436,0.2801166170466643,0.26290800554239635,397,0.06836196256815241,0.2783653019842372,0.28292450120355955
RYR1_e77,144,0.3912176788186939,0.7441285099227715,0.7486817779921229,144,0.19583440563637178,0.6513979767256335,0.6463868241425881,144,0.30200687272299964,0.6529505102313906,0.6451449550693253
RYR1_e8,257,0.5378538356385554,0.5070691714434672,0.4730387933358044,257,0.19777525086692888,0.5886586458351528,0.5430763327736998,257,0.3556526180048663,0.5929936918536005,0.5442823898525077
RYR1_e94,249,0.9643292631558031,0.8181867725938937,0.7914000760591046,249,0.4071887382382796,0.8431642836082043,0.8160487711904543,249,0.6229935319420211,0.8405384971415898,0.8171051278985646
RYR2_e89,234,0.7324012336935098,0.8581724065948068,0.8554315376888658,234,0.15993233585751043,0.642588778207366,0.5760144238204662,234,0.19637422050271972,0.6355190035505678,0.5681432528943023
RYR2_e97,385,0.014259967820138974,0.06554479405443393,0.09308998369684895,385,0.07381334369824921,0.2948654040894731,0.29639157076793976,385,0.09416218293814453,0.28594247736793144,0.3079294600907997
SANBR_e18,75,1.0209420670247582,0.7241963316843308,0.8021621621621621,75,0.9459428116417702,0.833368106838339,0.8211781107247701,75,1.682746039259288,0.8326903502773547,0.8213772600725762
SCN10A_e25,392,0.27193759958113245,0.5423365979050894,0.5107397522012093,392,0.5961307681997812,0.7668820664771336,0.7545636462094828,392,1.1108966192313956,0.7638294916544143,0.755017300486612
SCN1A_e25,82,0.014817640625521763,0.07563282214751221,0.09646225260127265,82,0.11848079208491562,0.5770196872954239,0.5800349396246902,82,0.14057545550128747,0.5915150500687766,0.5990824550464914
SCN2A_e23,37,0.5293940419363926,0.8242296776579223,0.8613086770981506,37,0.5735604131052484,0.7962327982251897,0.8351609285016524,37,0.732025506371956,0.7740010945991381,0.8294706908056866
SCN3A_e7,264,0.666380260846066,0.5884077744031702,0.5624524001415985,264,0.4333861894397312,0.6453185140180991,0.571743021976789,264,0.7222285750806815,0.6430171925050265,0.5713543145155124
SCN5A_e24,147,0.5637873052484278,0.6689316516566683,0.8050117492387552,147,0.5678541825421277,0.731317321362515,0.7841664242567209,147,0.8766016842990307,0.72265820352261,0.7882427832634633
SCN5A_e6,239,0.7172918551139581,0.5171835589337499,0.554090046060265,239,0.5933052187919273,0.6978640752603151,0.6445727902910532,239,1.006859049384588,0.6925782507517652,0.6444796147817962
SCN8A_e6,259,0.5980425585861552,0.6375283139469942,0.5671135313186088,259,0.28819108816266653,0.6935458233464393,0.7057076870633948,259,0.4325665012213948,0.6831979989798832,0.7049486075940227
SDHB_e4,396,0.15568903388757027,0.2752658327392915,0.30402934862332265,396,0.2625679757990751,0.619604651964731,0.5915395738617646,396,0.46453788316079214,0.6158550547987032,0.5920825408451206
SDHC_e3,292,0.11507075069046965,0.5472514823082029,0.45072175010634885,292,-0.009446977793099692,-0.08488997766720369,-0.002878939925485897,292,-0.005811632228205995,-0.0396420945427935,0.042253894502256174
SERPING1_e6,402,0.25252257023552527,0.5853460592134174,0.429570395801096,402,0.17823754997175006,0.633644564726987,0.5911089922052243,402,0.3035447959008476,0.6367218241183197,0.5914451766722275
SHOC1_e22,322,1.4107546128920412,0.8406864211146793,0.8241251717864588,322,0.5131179676774404,0.8236669112654488,0.8166806531160489,322,0.9715665808150533,0.826398635780621,0.8166818048017411
SLC12A2_e21,8,0.9807679155944488,0.7249473605820925,0.7380952380952381,8,0.43994529395585913,0.7777513999646459,0.8571428571428572,8,0.8393221160734426,0.7786817393441524,0.8571428571428572
SLC12A5_e3,332,0.37744591010767226,0.5952873259503032,0.5825078025022192,332,0.11328334101839155,0.4993778153211876,0.4567576408232703,332,0.17760219439316752,0.4952869905276545,0.4566677898070761
SLC25A31_e3,324,0.9391333902108737,0.6895524465153662,0.7171879931179481,324,0.0842022516074742,0.6470116249939621,0.6970584884392036,324,0.10433596474773954,0.639635668104083,0.6893381590490273
SLC25A38_e2,54,0.7206721440964987,0.6804589655146769,0.6168477225080998,54,0.2761961055368079,0.8132135259313997,0.7222031637125975,54,0.5452041369307199,0.8130855455164755,0.7222031637125975
SLC25A48_e8,401,0.6419672309274721,0.6271958822847106,0.6174214293949324,401,0.25989931765389185,0.7579488459878051,0.7579546656281412,401,0.49574372626392965,0.7582702061679458,0.7580724682409307
SLC26A3_e9,428,0.04103030458802234,0.21540195856852745,0.19641721652951644,428,0.05514188251957148,0.28787540213481383,0.3133290523140554,428,0.07631200436503009,0.3085255845753791,0.33295488475923046
SLC26A4_e15,267,0.8487292744918952,0.8234169495154569,0.8596035199519846,267,0.06267062931443856,0.42975644399616375,0.40732754309645425,267,0.08489608296528153,0.44261033813992123,0.42488231614277755
SLC8A1_e3,309,0.5103063807018055,0.6283313107494313,0.7270328282070829,309,0.299350430562044,0.49878183331689213,0.5785644436284897,309,0.4969754050887416,0.5201675342131656,0.5852572503896171
SLMAP_e24,258,1.4482100357484557,0.7850901121062884,0.7637832813367834,258,0.370706368402737,0.7179028861781563,0.739557236968515,258,0.4626674548370648,0.6907322895601299,0.7274888367892938
SMARCC2_e18,261,0.7059148769280326,0.5837910051257639,0.6207308266007925,261,0.25204830359846947,0.6858940574287242,0.6987331835981513,261,0.3679883224459736,0.6800009292062835,0.6985651229221725
SMN2_e7,150,0.9799837398404931,0.7324492462989458,0.7804169074181074,150,0.5108429155332591,0.7364059282021397,0.7230947563809933,150,0.7909767606790143,0.7216269916616241,0.7231516478995345
SNAP25_e5,287,0.6959899240596432,0.7741306706071809,0.8219340138943967,287,0.21199215560958076,0.619445190448012,0.6478194271382194,287,0.29482153213764245,0.6003634522534416,0.6400491991550276
SNAP25_e5B,277,0.5846289294680949,0.6784522824073086,0.7502786698208279,277,0.699888682053641,0.8189021394047689,0.8434105507132662,277,1.1852791399585934,0.806008180663929,0.8438131171448441
SNUPN_e2,433,0.9203574952795659,0.8760173996882668,0.8626143842343585,433,0.42029100095341776,0.8360645423889641,0.8624829152950847,433,0.8192360623508748,0.8385178806903016,0.8625271440156741
SPAST_e11,264,0.7845480126213532,0.8768252906258519,0.8877600883200368,264,0.24185466371599315,0.6655224469464649,0.7657153610572491,264,0.28778578288133244,0.6470231401019099,0.7652607743951448
SPAST_e13,109,0.15406334786597864,0.4909255281317837,0.2857718736564532,109,0.16869158384338945,0.62904374976104,0.629165846185366,109,0.2173742412313995,0.6320492551277997,0.633827191998692
SPAST_e16,107,0.1931672338465254,0.4967003045535815,0.4444161435781653,107,0.35237824498602766,0.8057061227164061,0.7858675314110856,107,0.4900896851939953,0.798471187242359,0.7931659433945466
SPATA7_e3,276,0.9771339827158851,0.787155811801746,0.7938962602829998,276,0.5934687545467334,0.808581807265204,0.8102017467234431,276,0.9788239806671932,0.7987928442590713,0.8100548893975625
SPTB_e31,138,0.1659466002537628,0.4862554615231329,0.4806929862316868,138,0.24548182766293264,0.6484332029135614,0.6550103484456484,138,0.3738381850125332,0.6445441006942118,0.6562386911989407
ST7_e7,195,0.2686825978661394,0.6314760844430748,0.6402916702745872,195,0.38769424211443765,0.7271325217807055,0.720309861858977,195,0.5861370174142245,0.7101836685570233,0.7183337763774925
STAG3_e10,316,0.9021015946122267,0.7523195941179729,0.7153618362475467,316,0.8393165007014955,0.7936211551658323,0.7946995878517195,316,1.5138440957980543,0.7933446603781789,0.7959028527154542
STKLD1_e8,291,0.7839781055820972,0.7700250333101003,0.7444842682457671,291,0.7011696121600277,0.7452176944679509,0.7540701479632383,291,1.2769560619670235,0.7444630864787167,0.7541403643634735
STRN3_e8,294,1.2825108391191293,0.832843468967928,0.8378784710978827,294,0.8334987560068126,0.7817061815318986,0.8309304612280107,294,1.5902736022854895,0.7916377113862076,0.8309380167489893
SUZ12_e4,195,0.03155332570702253,0.1466843370923732,0.08354730093328483,195,0.1744703886010412,0.6673726948649047,0.6428801187555759,195,0.23097627559803766,0.6700661774964369,0.6574394799957913
TASOR2_e4,264,0.9568330028468681,0.7574433084589378,0.8352855087053475,264,0.24390588771271351,0.6952798638709402,0.7482471464087679,264,0.36468984548317507,0.6552563774364705,0.7395450746468089
TBCK_e21,95,1.0665317962358265,0.8356442826087866,0.8289053751399776,95,0.789091284162647,0.8752283569877334,0.8579787234042554,95,1.3624182718756077,0.8750099722468659,0.8579787234042554
TESMIN_e4,329,0.8117983353543302,0.8032885429060272,0.8440572527206216,329,0.7266343788138899,0.8512663853908232,0.8387074001194301,329,1.1884528778581263,0.8397932727002462,0.8380637228788934
TEX14_e20,300,0.9715679086063052,0.7699052835560796,0.7552426977236125,300,0.31519249214652695,0.8350429997363676,0.8079917341294658,300,0.6281477882184893,0.8351500810515132,0.8080797351170325
TFEC_e3,249,0.636413293563813,0.7461498378550115,0.7463492990087229,249,0.1950685017196951,0.5534509880068466,0.5819529539265084,249,0.2676301240210664,0.5382279747560363,0.5929379502197976
TH_e6,141,0.9107806566637378,0.7727024016719165,0.7215805471124619,141,0.6263889317948775,0.6704106743843654,0.6160694122926301,141,1.1007198164978493,0.6704944859101832,0.615692683433594
TMEM161B_e2,382,1.3324465324433443,0.8730353903698955,0.8736671567587757,382,0.5292481115782058,0.843057192673749,0.8900596280451658,382,1.0248393231047714,0.8481851341279104,0.8899924023941171
TMPRSS3_e7,108,0.2999968949460053,0.4384935315291529,0.6634196066868556,108,0.3435266238657868,0.7295671465495113,0.7494724507427848,108,0.5031813148374985,0.7152089449546165,0.7492247526676817
TNIK_e14,248,0.9262660457311288,0.7190141016323517,0.7131758154157479,248,0.6430386425544867,0.7503789429366268,0.7056519525132324,248,1.1259782032476966,0.7495091792674443,0.7055591166672668
TNNT2_e10,6,-0.26523147971970695,-0.279890536627797,-0.5428571428571429,6,0.8784509901472254,0.6457132015430989,0.48571428571428577,6,1.7528541637707433,0.6460334746939888,0.48571428571428577
TNNT3_e10,246,0.18214158518948392,0.4100952615630014,0.35574188766461556,246,0.0813387106141123,0.39147889600785424,0.38738900341731974,246,0.09612914827895097,0.39257817126040356,0.3933993837401894
TP53_e3,54,0.37322683436100035,0.7418338802936539,0.7254812273680197,54,0.5220616771064531,0.6571403728943381,0.5816275967219363,54,0.8075830438645466,0.663295379104655,0.5816275967219363
TP53_e6,326,1.0901573319611173,0.7309726308711365,0.7292986565412973,326,0.7265931199877189,0.721989399999108,0.6903774726273315,326,1.3895493065841242,0.7227950877672981,0.6904249244883708
